p1_won,surface,rank_p,form_old_p,form_new_p,career_p,career_conf,surface_p,surface_conf,h2h_p,h2h_w,fatigue_pp,model_old,model_new,p1_name,p2_name,date,tour_type,tournament,match_id,market_p
0,Hard,0.5202836944836595,0.36363636363636365,0.3530360933668949,0.4389027431421446,1.0,0.4098902809119912,1.0,,0.0,3.0,0.470940933754056,0.45773668958751534,Dodin Oceane,Johnson Sofia,2026-09-08,wta-single,Evora ITF,3318987,0.4403183023872679
1,Hard,0.5790609963606946,,,0.5254237288135594,1.0,0.399181231970134,1.0,,0.0,0.0,0.552242362587127,0.4891211141654143,Arseneault Ariana,Garcia-Perez Georgina,2026-09-13,wta-single,Caldas da Rainha,3322203,0.6910755148741418
1,,0.637503608850445,0.41666666666666663,0.4353362494238996,0.4302158273381295,1.0,0.4302158273381295,1.0,,0.0,0.0,0.49479536761841375,0.5010185618708247,Magadan Alan,Phillips Daniel,2026-09-19,atp-single,Davis Cup,3326738,0.764367816091954
1,Hard,0.5753155539607562,0.6,0.5585499546354868,0.6213592233009709,0.925,0.7272727272727273,1.0,,0.0,0.0,0.5983154993210784,0.6203794119563234,Kshitij Aradhya,Singh Svarmanyu,2026-09-09,atp-single,Futures 2026,3318125,0.7804428044280443
1,,0.6360205842186173,0.64,0.6453726167539469,0.6219512195121951,0.925,0.6219512195121951,0.925,,0.0,6.0,0.69293178197176,0.6947685740243914,Evans Kailey,Zabkova Kiara,2026-09-17,wta-single,UTR Pro Match Series,3324763,0.8289269051321928
0,Hard,0.5424937324269286,0.631578947368421,0.6454760333054614,0.49356223175965663,1.0,0.6094217445521191,1.0,,0.0,-0.0,0.5558783038516688,0.5991305034281698,Fenty Andrew,Seggerman Ryan,2026-09-14,atp-single,Tiburon challenger,3322531,0.4365079365079365
1,Clay,0.4678159211627433,0.375,0.39394286105584264,0.5131288343558282,1.0,0.5874481983068546,1.0,,0.0,0.0,0.4519815851728572,0.4830689935084802,Sobolieva Anastasiia,Lazaro Garcia Andrea,2026-09-09,wta-single,Montreux WTA,3319505,0.4826666666666667
1,Hard,0.5686621677539191,0.6363636363636364,0.6002744935676237,0.5705896745779301,1.0,0.6797693039923848,1.0,,0.0,3.0,0.6218718262318286,0.6462353217713093,Droguet Titouan,Budkov Kjaer Nicolai,2026-09-12,atp-single,Cassis challenger,3321333,0.63
1,Hard,0.6081479892226525,0.391304347826087,0.376997504381186,0.5301204819277109,0.875,0.517791159162447,1.0,,0.0,6.0,0.5689766117340822,0.5609788842554284,Tanner Gian Luca,Coelho Diogo,2026-09-09,atp-single,Futures 2026,3319183,0.8738095238095239
0,,,0.5,0.4369304948310383,0.0,0.1,0.0,0.1,,0.0,6.0,0.5145454545454546,0.4572095407554895,Van Der Werff Rixt,Bornay Jade,2026-09-16,wta-single,UTR Pro Tennis Series 5,3325517,
0,,0.4909296585613643,0.5,0.4941022832776206,,0.0,,0.0,,0.0,-0.0,0.49546482928068214,0.4925159709194924,Kalinin Aleksandr,Bastiaansen Pepijn,2026-09-12,atp-single,UTR Pro Tennis Series 3,3321493,0.3198090692124105
1,Hard,0.5886977653352509,0.4444444444444445,0.4460399080624593,0.580110497237569,1.0,0.6951245803689674,1.0,,0.0,0.0,0.5377509023390882,0.5766207512555592,Lukosiute Andre,Katsumi Nanari,2026-09-10,wta-single,Monastir 49 ITF,3320481,0.820063694267516
1,Hard,0.6004158727780066,0.5,0.5500385759888621,0.5462729564277998,1.0,0.27169763298549254,1.0,,0.0,-3.0,0.5188962764019355,0.4440506939174538,Noha Akugue Noma,Akli Ayana,2026-09-15,wta-single,Caldas da Rainha,3322961,0.53315649867374
1,Hard,0.567362504271948,0.5555555555555556,0.5539600919375408,0.4934621944286526,1.0,0.555323745172264,1.0,0.4154865060884835,0.16915200000000002,0.0,0.5387934180853854,0.5512284405606396,Tomic Bernard,Santillan Akira,2026-09-08,atp-single,Shanghai challenger,3315259,0.709251101321586
0,Clay,,0.5645161290322581,0.6071620162919904,0.48275862068965514,1.0,0.4979057591623036,1.0,,0.0,-0.0,0.5236373748609566,0.5525338877271471,Munoz Fuster Javier,Matas Ortega Xavi,2026-09-20,atp-single,Futures 2026,3327544,
0,,0.4566798758681907,1.0,1.0,,0.0,,0.0,0.33333333333333337,0.125,-0.0,0.7283399379340953,0.7051042553105211,Luboldt Leah,Schuknecht Leonie,2026-09-14,wta-single,UTR Pro Tennis Series 5,3324783,
1,Indoors,0.4920765912418774,0.625,0.5949090782533578,0.5145228215767635,1.0,0.46093415989739206,1.0,,0.0,0.0,0.543866470939547,0.5159732764642091,Friberg Karl,Knaff Alex,2026-09-08,atp-single,Futures 2026,3318537,0.491891891891892
1,Clay,0.5124749523997641,0.7142857142857143,0.7169545732992928,0.7207207207207208,0.9,0.8653082826144481,1.0,,0.0,0.0,0.6466928673565956,0.6982459361045016,Tixhon David,Margiev George,2026-09-21,atp-single,Futures 2026,3328805,
0,Hard,0.7015373043667241,0.33333333333333337,0.29108139263436894,0.41666666666666663,1.0,0.3696711327649208,1.0,,0.0,-0.0,0.48384576812224134,0.4540966099220046,Shinikova Isabella,Mert Aysegul,2026-09-21,wta-single,Ankara,3328893,0.588235294117647
1,Hard,0.52670110243859,,,,0.0,,0.0,,0.0,0.0,0.52670110243859,0.52670110243859,Ortenblad Nogueira Henrique,Pessoa Daniel,2026-09-16,atp-single,Futures 2026,3324185,
0,Clay,,0.31818181818181823,0.3536651769906677,0.32258064516129026,0.4,0.15555555555555556,0.7,,0.0,-0.0,0.31943862589023875,0.2720906269879745,Sofia Finchelstein,Madrid Rocca Maria Sofia,2026-09-08,wta-single,Pilar ITF,3319235,0.1039354187689202
0,Hard,0.48305917743330495,0.5714285714285714,0.5377489907897992,0.5116279069767442,1.0,0.5570249997598948,1.0,,0.0,-0.0,0.522038551946207,0.5259443893276663,Charoenphon Yuttana,Van Herzeele James,2026-09-09,atp-single,Futures 2026,3318159,0.3398058252427184
0,Hard,0.5070546956695263,0.5714285714285714,0.5182122884610558,0.6086956521739131,1.0,0.7181535913889464,1.0,,0.0,-0.0,0.5623929730906703,0.5811401918398429,Blaydes Billy,Makhlouf Mohamed Nazim,2026-09-17,atp-single,Futures 2026,3325599,0.8430813124108416
0,Indoors,0.26723373768882286,0.7567567567567568,0.6917716744137039,,0.0,,0.0,,0.0,-0.0,0.5119952472227898,0.4795027060512633,Krawczyk Desirae,Friedsam Anna-Lena,2026-09-19,wta-single,Singapore WTA,3326647,0.11466372657111357
0,,0.5002497503120632,,,0.28,0.575,0.28,0.575,0.33333333333333337,0.125,3.0,0.4498411113092464,0.4434802452816058,Condere Jeremy,Al-Amin Karim,2026-09-21,atp-single,UTR Pro Tennis Series 5,3329308,0.11731207289293843
1,Hard,0.6689076200919427,0.574468085106383,0.5592734170481858,0.5288753799392097,1.0,0.5640114193039557,1.0,0.40136141792961727,0.061440000000000015,0.0,0.5907503617125118,0.5934632401620413,Binda Alexandr,Ogura Kosuke,2026-09-14,atp-single,Guangzhou 2 challenger,3322817,0.6822429906542057
1,,0.5276849830774157,0.45454545454545453,0.4896016458733015,0.4576271186440678,0.85,0.4576271186440678,0.85,,0.0,3.0,0.5111275398141502,0.5234279578239209,Kuparev Anastasiya,Romanova Leticia,2026-09-16,wta-single,UTR Pro Tennis Series 5,3325095,0.28222222222222226
0,Clay,0.47809039921408014,0.375,0.41274767529267886,0.4571428571428572,1.0,0.42670329670329654,1.0,,0.0,-0.0,0.43674441878564574,0.4391804570700185,Tubello Alice,De Stefano Samira,2026-09-18,wta-single,Ljubljana WTA,3325705,0.49197860962566853
0,Hard,,0.2941176470588235,0.362235384693694,0.435483870967742,1.0,0.392156862745098,1.0,,0.0,-0.0,0.3648007590132827,0.3771961237193959,Li Shanghui,Beamish Nick,2026-09-13,atp-single,Futures 2026,3322351,
1,Hard,0.5651923175029235,0.5833333333333333,0.5614347834897422,0.5018450184501845,1.0,0.5717626425021923,1.0,0.7142857142857143,0.1875,0.0,0.5501235564288137,0.5748449615446054,Sharipov Marat (2002),Jasika Omar,2026-09-11,atp-single,Shanghai challenger,3320325,0.6752941176470588
0,Clay,0.4344279588503065,0.47058823529411764,0.4588798087855087,0.46111619396157366,1.0,0.4820250418447438,1.0,,0.0,-3.0,0.4253774627019993,0.428444269826853,Tabata Ryo,Gulin Svyatoslav,2026-09-20,atp-single,Plovdiv 4 challenger,3327222,0.19397993311036787
0,Hard,,0.588235294117647,0.5443497993468946,0.6499999999999999,0.5,0.7157894736842105,0.9,,0.0,-0.0,0.6088235294117648,0.6255580661382547,Sagheb tehrani Kimia,Safi Meshkatolzahra,2026-09-08,wta-single,Monastir 49 ITF,3318407,
0,Hard,0.486832980505138,0.5161290322580645,0.6134512491121961,0.5555555555555556,1.0,0.6369313113291704,1.0,,0.0,-6.0,0.4595058561062526,0.5190718469821681,Ovcharenko Daniil,Ozdemir S Mert,2026-09-16,atp-single,Futures 2026,3325033,0.1615271659324523
0,Clay,0.4286009808908391,0.6923076923076923,0.6302884274304261,0.49800796812749004,0.975,0.49295774647887314,1.0,,0.0,3.0,0.5699887200412889,0.5472823849333794,Garnevska Valeria,Popa Giulia Safina,2026-09-11,wta-single,Campulung ITF,3320841,0.2776572668112798
0,Hard,0.5159887174046335,0.28,0.20594650479839594,0.27419354838709675,1.0,0.17102700426383122,1.0,,0.0,3.0,0.38672742193057674,0.32765407548895353,Song Yuqiao,Tang Sheng,2026-09-20,atp-single,Futures 2026,3327712,
0,,0.5002497503120632,,,,0.0,,0.0,,0.0,-0.0,0.5002497503120632,0.5002497503120632,Prechtel Sebastian,Al-Amin Karim,2026-09-14,atp-single,UTR Pro Tennis Series 5,3323371,
0,Clay,0.34318296988242813,0.4,0.4010477299185099,0.4285714285714285,1.0,0.31060606060606066,1.0,,0.0,-0.0,0.3905847994846189,0.3516122534689995,Ivanova Nikol,Maric Dunja,2026-09-13,wta-single,Pazardzhik ITF,3323591,
1,Hard,0.6724900869505015,0.5294117647058824,0.434677538250279,0.6124763705103969,1.0,0.6687804090668019,1.0,,0.0,0.0,0.6047927407222603,0.5919826780891941,Samsonova Liudmila,Jacquemot Elsa,2026-09-15,wta-single,Guadalajara 2 WTA,3321465,0.7775735294117647
0,Hard,0.5921713374661953,0.34782608695652173,0.3203345267534865,0.46950470732705685,1.0,0.3997786212414015,1.0,,0.0,3.0,0.49983404391659125,0.4674281618203612,Honda Naoya,Tanuma Ryota,2026-09-09,atp-single,Futures 2026,3317989,0.6331658291457287
0,Clay,0.5002497503120632,0.6086956521739131,0.5931668044249059,0.5384615384615384,0.55,0.667342799188641,0.7,,0.0,-0.0,0.5510193131920871,0.5779838941366733,Despotovic Maksim,Genov Anthony,2026-09-13,atp-single,Futures 2026,3322511,
1,,0.6227405225364323,0.6862745098039216,0.7180272219965578,,0.0,,0.0,,0.0,0.0,0.654507516170177,0.670383872266495,Andre Seydina,Saar Albert,2026-09-11,atp-single,UTR Pro Tennis Series 3,3319867,0.8909287257019439
0,Clay,0.33008127592973835,0.49295774647887325,0.5204473201448946,0.547752808988764,1.0,0.6678063628403452,1.0,,0.0,-0.0,0.45693061046579186,0.5061116529716594,Sterniczuk Oliwier,Gakhov Ivan,2026-09-13,atp-single,Szczecin challenger,3321817,0.09774436090225569
1,Indoors,0.707312149851464,0.18367346938775508,0.2213818405063038,0.5813408345053914,1.0,0.7662337662337662,0.6,0.5440150102060606,0.07012352000000002,0.0,0.49077548458153686,0.5342758441176954,Chwalinska Maja,Sramkova Rebecca,2026-09-21,wta-single,Singapore WTA,3327144,0.6365853658536585
1,Clay,0.5379410016800529,0.5,0.5470219435736677,0.5005549389567148,1.0,0.4907616358664297,1.0,,0.0,0.0,0.512831980212256,0.5252415270400501,Ibragimova Alevtina,Struplova Julie,2026-09-08,wta-single,Antalya 5 WTA,3316929,0.6215538847117794
1,Clay,0.4800872971949074,0.5714285714285715,0.5503798802233555,0.5882352941176471,0.9,0.7068965517241379,1.0,,0.0,0.0,0.5451474597687453,0.5791212430474669,Schaefer Anne Jr.,Vismane Daniela,2026-09-10,wta-single,Viserba ITF,3320303,0.656019656019656
0,Hard,,0.3076923076923077,0.26994830839192296,0.28,0.4,0.23913043478260876,0.5,,0.0,-0.0,0.29978021978021974,0.2596756838554849,Abdellatif Abdo Ali,Marino Paolo Gabriele,2026-09-20,atp-single,Futures 2026,3327656,
0,,,0.0,0.0,,0.0,,0.0,,0.0,3.0,0.030000000000000027,0.030000000000000027,Achour Zakaria,Tonejc Vito,2026-09-11,atp-single,UTR Pro Tennis Series 3,3321159,0.11731207289293843
1,Clay,0.5416287661269352,0.4736842105263158,0.46185329383322676,0.4238603297769156,1.0,0.35754604544401153,1.0,,0.0,3.0,0.5097244354767222,0.48367603513472446,Marino Pietro,Sheyngezikht Leonid,2026-09-18,atp-single,Futures 2026,3326131,0.6173469387755102
0,Hard,,0.23809523809523814,0.1881339281354255,0.4193548387096774,0.4,0.3866666666666666,0.5,,0.0,-0.0,0.28988369541364933,0.2543115076458392,Gannouni Mahmoud salim,Denitto Jacopo,2026-09-13,atp-single,Futures 2026,3322695,
1,Clay,0.5053197510585389,0.4705882352941177,0.47161431821591726,0.51681706316653,1.0,0.6826932282845022,1.0,0.6175030599755202,0.07680000000000001,0.0,0.4975750165063955,0.5548139406412761,Tubello Alice,Wolff Vivian,2026-09-15,wta-single,Ljubljana WTA,3323007,0.6472019464720195
1,,0.5056244334903333,0.75,0.7927997107446563,1.0,0.275,1.0,0.275,,0.0,-3.0,0.6428019487869597,0.6616150084549404,Delattre Gregoire,Ezerzer Oren,2026-09-10,atp-single,UTR Pro Tennis Series 3,3319869,0.6093749999999999
1,Hard,0.5613735706682869,0.5454545454545454,0.5020671330913467,0.58,1.0,0.6443498746105327,1.0,,0.0,3.0,0.5922760387076108,0.5992635261233888,Connel James,Watane Anuj,2026-09-08,atp-single,Futures 2026,3318793,
0,,0.4511188605185752,0.5714285714285714,0.6255084802061457,0.36249999999999993,1.0,0.36249999999999993,1.0,,0.0,-3.0,0.4316824773157155,0.44970911357490695,Sumann Elias,Mirarchi Willliam,2026-09-08,atp-single,UTR Pro Tennis Series 3,3319251,0.3746770025839793
0,,,0.48275862068965514,0.5082449347380322,0.5575221238938053,0.95,0.5575221238938053,0.95,0.33333333333333337,0.125,-3.0,0.4891818658403949,0.49026873209822364,Braund Alec,Tripathi Eric,2026-09-18,atp-single,UTR Pro Tennis Series 3,3321787,0.4480874316939891
1,Hard,0.574243121367628,,,0.5112858229774284,1.0,0.5611816775285224,1.0,,0.0,3.0,0.5727644721725282,0.5977123994480753,Kotov Pavel,Delaney Jake,2026-09-09,atp-single,Shanghai challenger,3319495,0.7407407407407407
1,Hard,0.4997502496879368,0.4615384615384615,0.4459347434812035,0.48717948717948717,0.975,0.3606557377049181,1.0,,0.0,3.0,0.5127861214206382,0.46544691029135277,El Feky Karim,Kaserer Maurice-Noel,2026-09-15,atp-single,Futures 2026,3323829,0.5376344086021505
0,Clay,0.4826710034275188,0.22857142857142854,0.22322882806180377,0.25130890052356025,0.725,0.10074544450579792,1.0,,0.0,3.0,0.3578683981205609,0.2988817586650402,Almeida Junior Eugenio,Lage Eduardo,2026-09-21,atp-single,Futures 2026,3329234,
